Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
72.24, Stanley Johnson,SF,DET,BOS,,3900,13.99,4.8,25.7,4.7,0.7,5.8,18.7,31.6,15.1,14.8,19.6,21.25,3.2,9.34,4,0,200,-400,204.0,102.5,101.5,-1.0,74,0.0,1.3,64,,-0.1,"Curtis Blair, Eric Dalen, John Goble",,69,61,57,37,15,30,,41,54,88,83,91,1074159,47,49,41,26,0,,False,53,33,13,43,33,23,3,12073,30050402,201,3005040
72.07, Clint Capela,PF,HOU,@NO,2A,4900,18.35,4.6,25.0,4.3,-0.4,5.4,22.6,39.8,21.7,16.0,15.4,16.37,-1.1,20.31,4,1,400,500,210.5,105.8,104.8,-1.0,86,0.5,1.9,75,1,-0.1,"Bill Spooner, J.T. Orr, Mark Ayotte",,33,95,78,69,15,52,,40,54,83,80,58,1067180,75,64,46,17,1,,False,33,46,20,30,42,26,3,12572,30047501,201,3004750
72.03, Brandon Knight,PG,PHX,PHI,  ,6900,27.08,4.1,34.3,1.5,2.3,17.0,28.6,40.0,29.0,30.5,25.3,26.94,-2.0,17.31,8,0,-1000,400,205.0,108.5,96.5,-12.0,92,0.5,1.4,67,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",,96,94,78,39,16,64,,85,92,62,57,61,1066528,71,81,87,96,0,,False,25,43,31,31,34,34,3,12326,30048002,201,3004800
71.78, Tobias Harris,SF,ORL,MIA,  ,6400,24.9,4.5,36.2,4.1,-1.1,16.8,29.0,41.2,27.4,27.1,19.2,19.36,-2.4,17.96,4,0,-200,-400,192.5,98.5,94.0,-4.5,51,1.0,1.7,72,3,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,16,79,80,80,14,66,,85,54,79,79,51,1066353,49,82,82,75,0,,False,28,50,21,28,46,24,3,12337,30047402,201,3004740
71.75, Avery Bradley,SG,BOS,@DET,,5200,19.66,4.4,34.9,3.4,0.9,11.7,23.1,34.5,22.5,22.6,19.6,19.66,-3.2,14.3,3,1,-1000,-800,204.0,101.5,102.5,1.0,69,0.0,1.6,69,,-0.1,"Curtis Blair, Eric Dalen, John Goble",,75,74,65,57,14,82,,71,39,75,74,51,1074150,53,66,71,96,1,,False,21,50,28,28,39,32,3,12291,30050401,201,3005040
71.5, Patrick Patterson,PF,TOR,@MIL,  ,3500,12.25,4.4,22.8,3.3,1.8,5.0,15.5,26.0,15.4,17.0,12.7,14.2,0.0,9.63,6,0,0,-900,193.0,98.0,95.0,-3.0,48,0.0,1.4,67,4,-0.2,"Derek Richardson, James Williams, Sean Wright",,92,94,40,75,14,86,,38,78,75,73,64,1066280,62,36,49,63,0,,False,50,42,7,32,44,23,3,12286,30047201,201,3004720
71.29, Kawhi Leonard,SF,SAN,DEN,2H,8900,35.81,4.3,32.4,2.2,0.7,24.2,38.0,51.8,39.2,36.2,23.8,26.88,2.3,27.6,8,0,100,1100,194.5,104.3,90.3,-14.0,81,-0.7,3.2,89,1,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,69,56,94,57,15,78,,95,92,71,63,88,1066500,76,96,95,32,0,,False,46,40,13,41,39,19,3,12333,30047902,201,3004790
70.97, Darrell Arthur,PF,DEN,@SAN,  ,3600,12.68,4.7,23.3,4.3,-0.2,4.6,17.0,29.4,17.4,12.9,16.5,20.42,-2.3,13.34,4,0,-200,100,194.5,90.3,104.3,14.0,8,-0.7,-0.6,40,3,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,40,95,50,89,12,60,,36,54,86,80,30,1066484,24,43,33,75,0,,False,41,33,25,21,50,28,3,12210,30047901,201,3004790
70.76, Dwyane Wade,SG,MIA,@ORL,2A,7100,27.95,4.3,30.2,2.5,0.9,16.5,30.4,44.3,31.4,30.8,30.7,32.34,2.4,20.6,5,0,-100,100,192.5,94.0,98.5,4.5,24,0.0,0.7,55,1,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,75,65,85,39,14,67,,84,67,71,66,51,1066344,51,84,87,69,0,,False,28,42,28,28,34,37,3,12627,30047401,201,3004740
70.42, Gordon Hayward,SF,UTA,LAC,  ,7200,28.39,4.3,36.0,2.3,0.9,18.7,30.7,42.7,30.5,31.1,23.8,25.12,4.6,17.89,8,0,300,-200,193.5,95.5,98.0,2.5,33,-1.8,1.7,70,3,0.0,"Dan Crawford, Gediminas Petraitis, Scott Wall",,75,61,83,47,13,74,,89,92,71,64,75,1066552,38,85,87,21,0,,False,53,30,15,35,36,28,3,12281,30048102,201,3004810
70.32, Bojan Bogdanovic,SF,BKN,WAS,  ,3800,13.55,4.5,28.9,3.5,0.4,6.3,17.0,27.7,15.9,15.3,15.3,17.02,2.5,10.06,6,1,300,-400,205.5,101.3,104.3,3.0,67,-0.7,1.8,74,3,0.0,"Eli Roe, Kane Fitzgerald, Zach Zarba",,59,94,45,65,14,79,,54,78,79,74,86,1066268,25,43,43,21,1,,False,57,35,7,40,41,17,3,12347,30047102,201,3004710
70.15, TJ Warren,SF,PHX,PHI,  ,3900,13.99,4.6,24.1,4.0,0.5,5.3,18.0,30.7,18.4,14.8,19.0,20.58,-2.0,17.03,2,0,200,-100,205.0,108.5,96.5,-12.0,92,0.5,1.2,63,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",,62,94,53,31,16,59,,39,22,83,78,81,1066535,71,46,41,26,0,,False,37,37,25,37,32,30,3,12546,30048002,201,3004800
70.06, David West,PF,SAN,DEN,2H,3600,12.68,4.4,18.8,3.0,2.6,4.3,15.7,27.1,14.4,21.1,17.6,17.39,2.3,15.74,5,0,-200,-1400,194.5,104.3,90.3,-14.0,81,-0.7,0.8,58,1,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,97,84,44,89,16,82,,35,67,75,70,51,1066506,76,37,66,75,0,,False,37,56,6,28,50,21,3,12632,30047902,201,3004790
69.65, Will Barton,SG,DEN,@SAN,  ,6700,26.21,4.4,34.6,3.4,-2.3,17.7,29.6,41.5,32.0,21.2,22.3,24.42,-2.3,19.86,10,0,1700,1800,194.5,90.3,104.3,14.0,8,-0.7,3.2,90,3,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,4,89,81,24,14,71,,88,98,75,74,86,1066486,24,83,66,1,0,,False,71,21,7,40,29,29,3,12406,30047901,201,3004790
69.6, Hassan Whiteside,C,MIA,@ORL,2A,7700,30.57,4.2,29.5,1.7,1.5,11.3,32.3,53.3,29.9,32.7,17.9,17.99,2.4,24.76,7,0,-800,0,192.5,94.0,98.5,4.5,24,0.0,4.3,95,1,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,89,47,95,39,14,70,,70,86,67,59,86,1066338,51,88,90,94,0,,False,14,42,42,40,34,25,3,12301,30047401,201,3004740
69.29, Lavoy Allen,PF,IND,@MIN,  ,3600,12.68,4.5,21.5,3.4,2.5,2.0,16.1,30.2,14.0,12.3,13.4,13.67,-1.4,10.74,4,0,-200,-600,206.0,105.3,100.8,-4.5,84,-0.5,-1.1,35,3,-0.3,"Brent Barnaky, Tom Washington, Tyler Ford",,97,65,52,47,14,57,,23,54,79,74,53,1066431,76,39,31,75,0,,False,35,50,14,29,36,33,3,12357,30047701,201,3004770
69.16, David Lee,PF,BOS,@DET,,4100,14.86,4.5,17.9,3.7,0.2,3.5,18.6,33.7,18.6,16.4,22.3,24.44,-3.2,16.93,5,0,100,-1300,204.0,101.5,102.5,1.0,69,0.0,-1.0,37,,-0.1,"Curtis Blair, Eric Dalen, John Goble",,53,89,63,69,12,80,,31,67,79,76,24,1074143,53,49,47,32,0,,False,50,33,16,18,42,38,3,12026,30050401,201,3005040
68.9, Dirk Nowitzki,PF,DAL,CHI,  ,7000,27.52,4.4,31.1,3.2,0.6,15.8,30.7,45.6,31.3,28.8,21.9,25.69,1.2,21.75,6,1,400,800,201.0,101.8,99.3,-2.5,70,-0.5,3.3,90,3,0.2,"Derrick Collins, James Capers, Leon Wood",,65,26,87,97,13,81,,83,78,75,72,33,1066470,46,85,85,17,1,,False,15,76,7,22,62,14,3,12120,30047802,201,3004780
68.45, Kyle Anderson,SF,SAN,DEN,2H,3500,12.25,4.9,24.0,4.9,0.7,4.9,17.1,29.3,10.6,8.2,12.7,12.19,2.3,11.61,0,0,0,0,194.5,104.3,90.3,-14.0,81,-0.7,-4.3,16,1,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,69,51,49,47,13,36,,37,0,90,84,21,1066503,76,43,14,63,0,,False,30,46,23,16,36,47,3,12549,30047902,201,3004790
68.35, John Wall,PG,WAS,@BKN,  ,10000,40.61,4.3,37.4,2.0,0.3,27.9,42.6,57.3,43.9,38.9,28.8,28.75,-2.5,20.62,7,1,1500,600,205.5,104.3,101.3,-3.0,81,-0.2,1.4,67,3,0.0,"Eli Roe, Kane Fitzgerald, Zach Zarba",,56,51,97,65,15,85,,97,86,71,62,61,1066254,75,98,96,1,1,,False,53,33,13,31,41,27,3,12273,30047101,201,3004710
68.16, Langston Galloway,SG,NY,@ATL,  ,3900,13.99,4.3,25.3,2.9,1.8,4.8,16.9,29.0,15.2,20.9,15.2,15.96,1.9,12.54,6,0,-600,-600,202.5,97.8,104.8,7.0,46,0.3,2.6,84,3,0.1,"Brian Forte, Eric Lewis, Lauren Holtkamp",,92,65,49,65,14,73,,37,78,71,69,84,1066402,58,42,65,90,0,,False,28,50,21,39,41,19,3,12587,30047601,201,3004760
67.97, CJ Miles,SF,IND,@MIN,  ,4800,17.92,4.3,27.7,2.9,0.2,10.5,20.8,31.1,21.6,21.7,20.2,20.79,-1.4,16.67,3,1,-400,-100,206.0,105.3,100.8,-4.5,84,-0.5,3.3,90,3,-0.3,"Brent Barnaky, Tom Washington, Tyler Ford",,53,94,55,39,14,72,,68,39,71,69,86,1066421,76,58,68,84,1,,False,35,28,35,40,34,25,3,12028,30047701,201,3004770
67.7, Luol Deng,SF,MIA,@ORL,2A,4700,17.48,4.2,34.0,2.0,1.3,7.4,19.5,31.6,20.9,22.3,14.4,13.61,2.4,13.32,5,1,,-1200,192.5,94.0,98.5,4.5,24,0.0,0.8,58,1,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,86,94,57,57,9,66,,59,67,67,62,51,1066346,51,53,70,50,1,,False,33,44,22,28,39,31,3,12655,30047401,201,3004740
67.7, Karl-Anthony Towns,C,MIN,IND,  ,7600,30.14,4.4,32.4,3.1,0.3,15.4,33.2,51.0,32.5,31.8,22.5,23.3,1.4,22.47,6,0,700,1500,206.0,100.8,105.3,4.5,65,-1.0,4.9,96,3,-0.3,"Brent Barnaky, Tom Washington, Tyler Ford",,56,22,94,20,14,29,,82,78,75,71,88,1066436,24,90,89,9,0,,False,35,28,35,41,27,31,3,12061,30047702,201,3004770
67.63, Andrew Wiggins,SF,MIN,IND,  ,6700,26.21,4.4,35.0,3.1,-1.3,12.7,29.3,45.9,26.1,29.0,26.4,28.19,1.4,16.16,6,1,-800,-900,206.0,100.8,105.3,4.5,65,-1.0,2.3,79,3,-0.3,"Brent Barnaky, Tom Washington, Tyler Ford",,12,61,88,43,14,82,,74,78,75,71,75,1066445,24,82,85,94,1,,False,14,42,42,35,35,29,3,12559,30047702,201,3004770
67.48, Wesley Matthews,SG,DAL,CHI,  ,5100,19.23,4.3,35.0,2.7,0.9,10.6,21.9,33.2,23.4,23.4,17.6,18.66,1.2,11.35,3,1,300,-1100,201.0,101.8,99.3,-2.5,70,-0.5,2.0,75,3,0.2,"Derrick Collins, James Capers, Leon Wood",,75,79,61,37,13,56,,68,39,71,68,75,1066473,46,62,73,21,1,,False,38,46,15,35,33,30,3,12268,30047802,201,3004780
67.45, Reggie Jackson,PG,DET,BOS,,7700,30.57,4.2,30.8,1.4,0.8,18.0,32.0,46.0,36.4,30.1,30.7,30.6,3.2,22.27,7,0,200,-600,204.0,102.5,101.5,-1.0,74,0.0,3.3,90,,-0.1,"Curtis Blair, Eric Dalen, John Goble",,72,61,88,62,15,79,,88,86,67,56,72,1074166,47,88,86,26,0,,False,40,53,6,34,40,25,3,12341,30050402,201,3005040
67.07, Goran Dragic,PG,MIA,@ORL,2A,5800,22.28,4.2,33.4,2.0,1.5,10.7,24.3,37.9,24.8,26.3,19.8,20.09,2.4,12.98,6,1,100,-700,192.5,94.0,98.5,4.5,24,0.0,1.6,69,1,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,89,56,73,69,13,76,,69,78,67,62,61,1066337,51,70,80,32,1,,False,53,30,15,31,42,26,3,12220,30047401,201,3004740
66.89, Tyson Chandler,C,PHX,PHI,  ,3700,13.12,4.2,19.3,2.6,1.4,1.2,15.7,30.2,9.1,23.1,9.7,11.06,-2.0,10.69,6,0,-1000,-2500,205.0,108.5,96.5,-12.0,92,0.5,0.0,46,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",,87,89,52,72,8,71,,19,78,67,67,30,1066536,71,37,72,96,0,,False,0,25,75,21,43,35,3,12593,30048002,201,3004800
66.89, CJ McCollum,SG,POR,CLE,  ,7500,29.7,4.2,35.4,1.4,1.0,18.9,31.1,43.3,32.9,20.4,25.6,29.81,-2.0,17.91,8,0,900,2300,196.0,94.0,102.0,8.0,24,-2.3,1.9,74,3,-0.4,"Rodney Mott, Ron Garretson, Scott Twardoski",,78,56,84,84,14,76,,89,92,67,56,51,1066589,30,86,64,6,0,,False,35,64,0,28,48,22,3,12451,30048202,201,3004820
66.73, Zaza Pachulia,C,DAL,CHI,  ,6200,24.03,4.3,28.4,2.6,1.5,9.7,26.6,43.5,25.8,24.2,15.9,15.76,1.2,17.53,5,1,400,800,201.0,101.8,99.3,-2.5,70,-0.5,2.8,85,3,0.2,"Derrick Collins, James Capers, Leon Wood",,89,26,84,37,13,80,,66,67,71,67,75,1066478,46,76,75,17,1,,False,30,38,30,35,33,31,3,12641,30047802,201,3004780
65.93, Nikola Jokic,C,DEN,@SAN,  ,4400,16.17,4.5,21.5,3.4,-0.9,6.7,19.6,32.5,19.1,18.1,18.4,20.51,-2.3,21.7,6,0,0,900,194.5,90.3,104.3,14.0,8,-0.7,4.3,95,3,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,20,61,59,84,13,27,,56,78,79,74,81,1066493,24,53,54,63,0,,False,23,61,15,37,48,14,3,12576,30047901,201,3004790
65.92, Ish Smith,PG,PHI,@PHX,  ,4400,16.17,4.3,22.7,2.8,-0.1,6.0,19.0,32.0,13.7,20.3,22.1,21.49,2.0,17.09,7,0,-1900,,205.0,96.5,108.5,12.0,39,0.5,1.7,72,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",Probable,43,79,58,14,11,59,,42,86,71,69,90,1066511,29,51,63,99,0,,False,9,18,72,42,23,33,3,12313,30048001,201,3004800
65.8, Jared Sullinger,PF,BOS,@DET,,5900,22.72,4.3,24.4,2.5,0.2,10.7,25.2,39.7,27.1,27.6,19.6,19.98,-3.2,17.12,3,0,100,900,204.0,101.5,102.5,1.0,69,0.0,4.0,94,,-0.1,"Curtis Blair, Eric Dalen, John Goble",,53,65,78,62,13,61,,69,39,71,66,78,1074153,53,72,82,32,0,,False,30,46,23,36,40,22,3,12389,30050401,201,3005040
65.72, Raymond Felton,PG,DAL,CHI,  ,4900,18.35,4.3,31.3,2.6,0.3,9.8,20.9,32.0,24.9,13.6,17.8,17.45,1.2,10.91,3,1,1300,900,201.0,101.8,99.3,-2.5,70,-0.5,-0.1,46,3,0.2,"Derrick Collins, James Capers, Leon Wood",,56,96,58,27,13,59,,66,39,71,67,75,1066465,46,58,36,2,1,,False,69,30,0,35,30,33,3,12013,30047802,201,3004780
65.71, Trevor Booker,PF,UTA,LAC,  ,4400,16.17,4.3,25.4,2.8,1.8,5.9,19.0,32.1,19.6,16.7,13.6,15.3,4.6,12.61,4,0,900,100,193.5,95.5,98.0,2.5,33,-1.8,3.1,89,3,0.0,"Dan Crawford, Gediminas Petraitis, Scott Wall",,92,56,58,29,13,76,,42,54,71,69,91,1066553,38,51,48,6,0,,False,38,38,23,43,31,25,3,12294,30048102,201,3004810
65.6, Arron Afflalo,SG,NY,@ATL,  ,5000,18.79,4.2,32.7,2.1,1.8,9.6,20.9,32.2,22.9,18.6,18.5,20.56,1.9,13.76,4,0,500,400,202.5,97.8,104.8,7.0,46,0.3,0.7,55,3,0.1,"Brian Forte, Eric Lewis, Lauren Holtkamp",,92,74,59,47,14,72,,66,54,67,62,47,1066394,58,58,56,14,0,,False,50,28,21,27,36,36,3,12173,30047601,201,3004760
65.55, Elfrid Payton,PG,ORL,MIA,  ,6500,25.34,4.2,31.7,1.9,0.1,14.2,27.2,40.2,29.4,28.9,22.4,18.97,-2.4,15.24,6,0,0,-900,192.5,98.5,94.0,-4.5,51,1.0,4.1,95,3,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,50,61,79,37,14,78,,80,78,67,61,91,1066359,49,77,85,63,0,,False,42,35,21,43,33,23,3,12524,30047402,201,3004740
65.46, Paul Millsap,PF,ATL,NY,  ,8100,32.32,4.2,32.5,1.7,-0.1,21.5,34.0,46.5,34.5,34.5,22.6,23.21,-1.9,22.68,7,0,-600,400,202.5,104.8,97.8,-7.0,83,0.8,2.0,75,3,0.1,"Brian Forte, Eric Lewis, Lauren Holtkamp",,43,47,89,37,14,90,,93,86,67,59,83,1066406,42,91,93,90,0,,False,21,42,35,38,33,27,3,12151,30047602,201,3004760
65.42, Ryan Anderson,PF,NO,HOU,2H,6000,23.15,4.2,31.8,1.9,0.7,12.5,25.0,37.5,24.2,22.7,21.8,22.21,1.1,17.75,4,2,-700,600,210.5,104.8,105.8,1.0,83,-2.0,1.3,64,1,-0.1,"Bill Spooner, J.T. Orr, Mark Ayotte",,69,61,72,54,12,63,,73,54,67,61,51,1067185,25,72,71,92,2,,False,8,66,25,28,38,33,3,12204,30047502,201,3004750
65.26, Zach LaVine,SG,MIN,IND,  ,5400,20.54,4.2,24.6,2.2,0.7,9.8,22.7,35.6,23.9,20.5,27.8,29.7,1.4,17.5,6,0,-100,-600,206.0,100.8,105.3,4.5,65,-1.0,2.2,77,3,-0.3,"Brent Barnaky, Tom Washington, Tyler Ford",,69,56,68,27,14,80,,66,78,67,63,86,1066443,24,65,64,69,0,,False,42,35,21,40,30,30,3,12521,30047702,201,3004770
65.0, Boris Diaw,PF,SAN,DEN,2H,3600,12.68,4.3,21.1,2.7,2.6,4.0,15.4,26.8,14.1,16.3,16.6,15.66,2.3,13.46,4,0,100,-400,194.5,104.3,90.3,-14.0,81,-0.7,1.3,66,1,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,97,65,43,54,16,89,,34,54,71,68,75,1066507,76,36,47,32,0,,False,50,37,12,35,38,25,3,12634,30047902,201,3004790
64.27, Jrue Holiday,PG,NO,HOU,2H,5600,21.41,4.2,25.8,2.1,0.3,10.9,23.5,36.1,23.9,23.6,26.4,22.63,1.1,18.88,5,2,200,-400,210.5,104.8,105.8,1.0,83,-2.0,-0.9,38,1,-0.1,"Bill Spooner, J.T. Orr, Mark Ayotte",,56,79,69,24,12,37,,69,67,67,62,53,1067188,25,68,74,26,2,,False,58,16,25,29,29,40,3,12240,30047502,201,3004750
64.1, Kent Bazemore,SG,ATL,NY,  ,5500,20.97,4.2,29.6,2.2,0.9,12.6,23.2,33.8,23.9,16.8,18.0,20.5,-1.9,16.39,1,0,400,1800,202.5,104.8,97.8,-7.0,83,0.8,2.2,77,3,0.1,"Brian Forte, Eric Lewis, Lauren Holtkamp",,75,74,63,80,14,90,,74,6,67,63,61,1066412,42,67,48,17,0,,False,28,57,14,31,46,22,3,12426,30047602,201,3004760
64.07, Evan Fournier,SG,ORL,MIA,  ,5100,19.23,4.5,31.6,3.5,-2.1,10.5,22.7,34.9,18.7,19.2,19.2,21.4,-2.4,14.7,2,0,-800,1000,192.5,98.5,94.0,-4.5,51,1.0,2.1,76,3,-0.1,"Ben Taylor, Kevin Scott, Pat Fraher",,5,65,66,20,14,55,,68,22,79,74,86,1066355,49,65,59,94,0,,False,28,28,42,40,27,32,3,12388,30047402,201,3004740
63.82, Patty Mills,PG,SAN,DEN,2H,3900,13.99,4.3,20.1,2.9,1.0,5.5,16.9,28.3,15.8,13.5,18.3,21.6,2.3,15.49,4,1,100,100,194.5,104.3,90.3,-14.0,81,-0.7,0.2,48,1,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,78,61,47,80,16,88,,40,54,71,69,64,1066499,76,42,36,32,1,,False,50,43,6,32,46,20,3,12264,30047902,201,3004790
63.76, Nerlens Noel,PF,PHI,@PHX,  ,5600,21.41,4.3,27.2,2.6,-0.5,9.7,24.0,38.3,22.3,27.8,17.9,19.0,2.0,11.55,4,0,,-1900,205.0,96.5,108.5,12.0,39,0.5,2.0,76,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",,30,65,74,65,11,75,,66,54,71,67,53,1066514,29,69,83,50,0,,False,9,63,27,29,41,29,3,12443,30048001,201,3004800
63.37, Mirza Teletovic,PF,PHX,PHI,  ,4000,14.43,4.2,20.2,2.4,1.5,5.4,16.8,28.2,16.9,14.1,18.5,19.67,-2.0,16.49,3,1,200,200,205.0,108.5,96.5,-12.0,92,0.5,0.2,49,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",,89,79,46,29,16,45,,40,39,67,65,75,1066531,71,42,38,26,1,,False,56,6,37,35,31,33,3,12422,30048002,201,3004800
63.12, DeAndre Jordan,C,LAC,@UTA,2A,7500,29.7,4.4,35.1,3.2,-1.7,11.7,32.9,54.1,32.1,36.0,12.7,14.06,-4.6,19.4,4,0,-300,-200,193.5,98.0,95.5,-2.5,48,-0.3,2.2,77,1,0.0,"Dan Crawford, Gediminas Petraitis, Scott Wall",,7,22,95,77,15,95,,71,54,75,72,58,1066540,62,89,95,80,0,,False,33,33,33,30,45,24,3,12215,30048101,201,3004810
62.6, Jonathan Simmons,SG,SAN,DEN,2H,3500,12.25,4.3,22.0,3.0,1.4,3.3,15.2,27.1,11.2,9.9,,20.2,2.3,,3,0,0,0,194.5,104.3,90.3,-14.0,81,-0.7,-2.4,25,1,0.0,"Karl Lane, Marc Davis, Mark Lindsay",,87,51,44,91,14,17,,30,39,71,70,35,1066502,76,35,20,63,0,,False,28,57,14,23,52,23,3,12512,30047902,201,3004790
62.59, Trey Lyles,PF,UTA,LAC,  ,3500,12.25,4.3,23.1,2.8,1.8,2.7,15.0,27.3,9.2,7.6,12.1,17.59,4.6,5.88,3,0,0,0,193.5,95.5,98.0,2.5,33,-1.8,-4.7,15,3,0.0,"Dan Crawford, Gediminas Petraitis, Scott Wall",,92,56,44,72,13,23,,27,39,71,69,11,1066550,38,34,12,63,0,,False,15,46,38,8,43,47,3,12072,30048102,201,3004810
62.58, PJ Tucker,SF,PHX,PHI,  ,3500,12.25,4.1,24.8,2.2,0.5,4.6,14.4,24.2,14.8,19.8,10.8,10.15,-2.0,8.83,7,0,-700,-1500,205.0,108.5,96.5,-12.0,92,0.5,2.7,84,3,-0.2,"Courtney Kirkland, Mitchell Ervin , Monty McCutchen",,62,91,36,65,16,82,,36,86,62,63,78,1066525,71,32,61,92,0,,False,56,25,18,36,41,21,3,12150,30048002,201,3004800
62.54, Kyle Korver,SG,ATL,NY,  ,4600,17.05,4.2,32.2,2.4,0.9,9.0,19.4,29.8,18.8,20.8,13.3,13.96,-1.9,11.34,3,0,-100,-800,202.5,104.8,97.8,-7.0,83,0.8,1.9,74,3,0.1,"Brian Forte, Eric Lewis, Lauren Holtkamp",,75,51,51,72,14,88,,64,39,67,65,58,1066419,42,52,65,69,0,,False,35,50,14,30,43,26,3,12646,30047602,201,3004760
62.39, Tony Allen,SG,MEM,@CHR,  ,3500,12.25,4.3,21.6,2.9,0.8,3.5,15.1,26.7,10.3,18.0,15.6,16.21,1.8,9.22,2,0,-600,-1200,193.5,95.5,98.0,2.5,33,-0.3,2.1,76,3,-0.2,"David Guthrie, Haywoode Workman, Michael Smith",,72,65,41,75,10,76,,31,22,71,69,51,1066318,52,35,53,90,0,,False,10,50,40,28,44,26,3,12665,30047301,201,3004730
62.32, Trevor Ariza,SF,HOU,@NO,2A,5500,20.97,4.1,33.6,1.6,0.5,11.8,22.6,33.4,21.7,24.8,15.3,16.37,-1.1,10.93,2,1,-500,-300,210.5,105.8,104.8,-1.0,86,0.5,2.5,82,1,-0.1,"Bill Spooner, J.T. Orr, Mark Ayotte",,62,79,62,51,15,98,,72,22,62,58,83,1067182,75,64,77,87,1,,False,40,20,40,38,37,23,3,12671,30047501,201,3004750
61.81, DeMar DeRozan,SG,TOR,@MIL,  ,8000,31.88,4.1,34.8,0.7,0.3,18.4,32.6,46.8,35.9,33.2,27.5,30.61,0.0,20.8,8,1,500,0,193.0,98.0,95.0,-3.0,48,0.0,3.3,90,4,-0.2,"Derek Richardson, James Williams, Sean Wright",,56,51,89,51,14,78,,89,92,62,49,90,1066277,62,89,91,14,1,,False,50,28,21,42,37,20,3,12233,30047201,201,3004720
61.78, Tristan Thompson,PF,CLE,@POR,2A,4600,17.05,4.2,26.8,2.4,-0.9,3.2,19.4,35.6,19.1,21.0,11.5,12.79,2.0,14.91,4,1,-1100,-600,196.0,102.0,94.0,-8.0,71,-0.3,1.4,66,1,-0.4,"Rodney Mott, Ron Garretson, Scott Twardoski",,20,94,68,47,12,91,,29,54,67,65,58,1066567,70,52,65,97,1,,False,25,33,41,30,36,32,3,12322,30048201,201,3004820
61.62, Jordan Hill,C,IND,@MIN,  ,5000,18.79,4.0,22.8,1.1,1.2,6.8,19.9,33.0,22.0,23.0,18.7,19.97,-1.4,18.74,5,1,,300,206.0,105.3,100.8,-4.5,84,-0.5,2.6,82,3,-0.3,"Brent Barnaky, Tom Washington, Tyler Ford",,83,79,61,77,13,66,,56,67,57,53,69,1066428,76,54,72,50,1,,False,30,53,15,33,45,21,3,12232,30047701,201,3004770
61.48, Al Jefferson,C,CHR,MEM,  ,6500,25.34,4.2,26.7,2.1,-1.0,12.7,27.4,42.1,13.0,30.2,22.3,23.92,-1.8,19.73,5,0,-600,-1300,193.5,98.0,95.5,-2.5,48,-1.3,-0.8,39,3,-0.2,"David Guthrie, Haywoode Workman, Michael Smith",,18,56,82,75,2,52,,74,67,67,62,35,1066332,48,78,86,90,0,,False,0,0,100,23,44,32,3,12660,30047302,201,3004730
61.12, Pau Gasol,PF,CHI,@DAL,2A,8900,35.81,4.1,33.0,0.4,2.2,20.2,36.2,52.2,41.9,38.3,23.9,24.17,-1.2,21.83,10,0,1200,1000,201.0,99.3,101.8,2.5,56,1.5,3.0,88,1,0.2,"Derrick Collins, James Capers, Leon Wood",,95,2,94,77,13,86,,91,98,62,47,83,1066462,54,94,96,3,0,,False,53,46,0,38,45,16,3,12594,30047801,201,3004780
