Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
23.7, Nick Collison,PF,OKC,@LAL,  ,3500,12.25,2.3,13.0,-4.2,0.7,0.7,8.1,15.5,6.9,10.7,11.2,10.25,0.1,8.35,0,0,0,0,207.0,110.3,96.8,-13.5,95,0.3,-1.9,29,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,69,47,18,82,12,63,,15,0,11,14,33,1031410,85,10,23,63,0,,False,0,58,41,22,47,30,3,12630,30043601,201,3004360
23.5, Jeff Withey,C,UTA,@GS,  ,3500,12.25,2.5,11.4,-3.4,-0.3,-0.8,8.9,18.6,9.9,8.4,12.5,13.28,8.4,13.49,2,0,0,0,208.5,97.5,111.5,14.0,45,0.5,-3.9,17,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,37,56,23,51,11,32,,3,22,14,18,19,1031376,23,12,15,63,0,,False,18,54,27,15,37,46,3,12461,30043501,201,3004350
23.29, Tim Frazier,PG,POR,@NO,  ,3800,13.55,2.2,12.3,-5.2,0.7,0.9,8.4,15.9,8.8,9.7,,18.38,1.8,,1,0,,-200,203.0,97.8,105.3,7.5,46,1.3,-3.0,22,2,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,69,61,19,18,5,15,,17,6,10,10,44,1031323,49,11,19,50,0,,False,20,20,60,26,26,46,3,12583,30043301,201,3004330
23.28, Kyle Anderson,SF,SAN,@MIN,  ,3500,12.25,2.5,12.0,-3.7,0.2,0.7,8.6,16.5,8.7,7.6,12.5,12.77,2.6,10.27,0,0,0,0,195.5,103.3,92.3,-11.0,77,-1.0,-4.9,14,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,53,51,19,47,13,36,,15,0,14,16,16,1031289,85,11,12,63,0,,False,23,46,30,13,36,50,3,12549,30043201,201,3004320
22.87, Alonzo Gee,SF,NO,POR,  ,3600,12.68,2.3,16.8,-4.4,0.4,0.3,8.3,16.3,10.4,9.3,8.8,10.51,-1.8,7.74,0,0,-200,0,203.0,105.3,97.8,-7.5,84,0.3,-3.2,21,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,59,51,19,82,13,55,,13,0,11,13,21,1031333,51,11,18,75,0,,False,15,53,30,16,47,36,3,12269,30043302,201,3004330
22.07, Jared Cunningham,SG,CLE,NY,  ,3500,12.25,1.9,12.4,-5.7,1.0,0.4,6.6,12.8,10.1,8.4,15.5,,1.3,5.77,2,0,0,0,195.5,103.5,92.0,-12.5,78,-0.8,-3.9,18,3,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,78,51,5,47,6,19,,13,22,8,9,44,1031096,63,7,15,63,0,,False,16,66,16,26,36,36,3,12391,30042502,201,3004250
21.77, Shane Larkin,PG,BKN,DAL,  ,4600,17.05,2.4,16.0,-6.1,-0.5,1.8,11.0,20.2,19.3,16.6,19.7,15.9,0.4,17.16,4,0,400,100,199.0,98.0,101.0,3.5,48,0.5,1.7,72,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",Probable,30,51,25,39,10,73,,22,54,12,8,88,1031218,15,19,48,17,0,,False,40,30,30,41,34,24,3,12477,30042902,201,3004290
21.25, Andre Miller,PG,MIN,SAN,  ,3500,12.25,1.9,8.7,-5.7,0.3,0.3,6.6,12.9,8.0,12.2,15.8,15.37,-2.6,15.36,5,0,,0,195.5,92.3,103.3,11.0,16,-1.5,-0.8,38,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,56,47,5,31,8,67,,13,67,8,9,64,1031297,15,7,30,50,0,,False,25,12,62,32,32,34,3,12127,30043202,201,3004320
20.73, Lamar Patterson,SG,ATL,DET,  ,3500,12.25,2.0,11.6,-5.4,0.9,0.4,6.9,13.4,7.1,7.7,12.4,14.34,-0.7,5.22,0,0,0,,201.5,103.8,97.8,-6.0,79,-0.5,-4.6,15,2,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,75,47,5,75,13,18,,13,0,8,10,14,1031249,49,7,12,63,0,,False,7,46,46,11,44,44,3,12547,30043002,201,3004300
19.96, Thomas Robinson,PF,BKN,DAL,  ,3500,12.25,0.4,1.9,-10.8,2.1,-0.3,1.5,3.3,7.8,14.0,15.7,,0.4,14.56,4,0,0,-1100,199.0,98.0,101.0,3.5,48,0.5,0.0,47,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,95,47,0,31,10,61,,6,54,1,1,72,1031217,15,0,38,63,0,,False,10,30,60,34,32,32,3,12373,30042902,201,3004290
19.82, Cameron Payne,PG,OKC,@LAL,  ,3500,12.25,1.4,6.0,-7.4,2.1,-0.2,4.9,10.0,9.5,5.8,,21.75,0.1,,2,0,0,0,207.0,110.3,96.8,-13.5,95,0.3,-6.4,8,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,95,47,2,10,4,10,,8,22,4,5,13,1031397,85,4,7,63,0,,False,25,25,50,10,20,70,3,12070,30043601,201,3004360
19.31,Marcelo Huertas,PG,LAL,OKC,2H,3500,12.25,1.4,8.0,-7.5,0.9,-0.7,4.8,10.3,7.8,8.8,17.3,14.68,-0.1,10.3,3,0,0,0,207.0,96.8,110.3,13.5,40,-0.2,-3.5,20,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,75,47,2,96,8,15,,4,39,4,5,16,1031425,15,4,16,63,0,,False,12,50,37,13,60,26,3,22345,30043602,201,3004360
18.77, Solomon Hill,SG,IND,SAC,  ,3500,12.25,0.2,1.0,-11.7,3.0,,0.6,,8.4,14.8,,13.56,2.3,,2,0,0,0,215.0,110.8,104.3,-7.0,96,0.3,0.6,53,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,98,47,0,37,5,60,,0,22,1,1,69,1031133,80,0,41,63,0,,False,20,20,60,33,33,33,3,12495,30042602,201,3004260
18.3, Tyler Ennis,PG,MIL,PHI,  ,3500,12.25,0.7,3.7,-9.9,2.2,-0.1,2.4,4.9,4.5,8.4,,18.37,3.5,,2,0,0,0,196.0,103.5,92.5,-11.0,78,1.5,-3.9,17,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,95,47,0,57,5,38,,9,22,1,1,19,1031277,75,1,15,63,0,,False,0,20,80,15,39,44,3,12522,30043102,201,3004310
18.25, Kostas Papanikolaou,SF,DEN,@PHX,2A,3500,12.25,1.9,12.8,-5.8,0.2,0.0,6.5,13.0,5.1,6.3,,16.01,3.8,,2,1,0,,208.0,99.8,108.3,8.5,59,0.3,-5.6,11,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,53,47,5,39,9,35,,10,22,8,8,11,1031347,45,7,8,63,1,,False,0,33,66,8,34,57,3,12412,30043401,201,3004340
18.03, Dante Cunningham,PF,NO,POR,  ,3500,12.25,2.1,14.3,-4.8,-0.8,0.2,7.5,14.8,10.4,12.8,9.0,10.79,-1.8,8.84,1,0,0,-700,203.0,105.3,97.8,-7.5,84,0.3,-1.5,32,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,22,51,18,62,12,83,,12,6,9,12,16,1031332,51,9,33,63,0,,False,16,50,33,13,40,45,3,12253,30043302,201,3004330
18.0, Joe Young,SG,IND,SAC,  ,3500,12.25,0.2,1.0,-11.6,3.0,,0.7,,3.8,4.6,,16.66,2.3,,2,0,0,0,215.0,110.8,104.3,-7.0,96,0.3,-7.7,5,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,98,47,0,69,4,7,,0,22,1,1,8,1031126,80,0,4,63,0,,False,0,25,75,0,42,57,3,12095,30042602,201,3004260
17.98, Anderson Varejao,C,CLE,NY,  ,3500,12.25,1.5,6.1,-7.0,0.9,-0.8,5.3,11.4,6.2,6.8,13.6,16.75,1.3,10.37,0,0,,-400,195.5,103.5,92.0,-12.5,78,-0.8,-5.8,10,3,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,75,47,4,94,8,20,,3,0,5,6,8,1031104,63,5,10,50,0,,False,0,62,37,0,55,45,3,12669,30042502,201,3004250
17.51, Nik Stauskas,SG,PHI,@MIL,2A,3500,12.25,1.2,8.5,-8.1,0.3,-0.2,4.2,8.6,9.2,10.6,16.2,13.81,-3.5,7.45,3,0,,-300,196.0,92.5,103.5,11.0,17,0.0,-2.2,27,1,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,56,56,1,39,14,70,,8,39,3,4,58,1031261,25,3,23,50,0,,False,28,35,35,30,34,35,3,12533,30043101,201,3004310
17.35, Shabazz Napier,PG,ORL,HOU,  ,3500,12.25,0.7,3.6,-9.7,0.3,-0.1,2.6,5.3,7.2,10.7,20.5,,2.6,10.01,1,0,-300,0,208.0,104.5,103.5,-1.0,82,0.5,-2.0,29,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,56,74,0,57,12,48,,9,6,1,2,33,1031160,47,1,23,80,0,,False,0,58,41,22,39,37,3,12520,30042702,201,3004270
17.27, JaMychal Green,PF,MEM,@WAS,2A,3500,12.25,2.0,9.4,-5.2,-1.0,0.2,7.1,14.0,11.2,10.0,17.4,17.03,4.1,13.08,1,0,-100,0,201.5,101.8,100.3,-1.5,70,1.3,-2.1,27,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,18,61,6,77,16,51,,12,6,8,10,41,1031171,55,8,20,69,0,,False,31,56,12,25,45,29,3,12436,30042801,201,3004280
16.71, Elijah Millsap,SF,UTA,@GS,  ,3500,12.25,1.8,9.8,-6.0,-0.3,-0.1,6.3,4.5,7.6,11.3,,16.07,8.4,,2,0,0,-300,208.5,97.5,111.5,14.0,45,0.5,-1.3,34,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,37,47,0,43,8,59,,9,22,7,8,64,1031373,23,6,26,63,0,,False,25,37,37,32,35,32,3,12315,30043501,201,3004350
16.21, Mike Miller,SF,DEN,@PHX,2A,3500,12.25,1.4,8.8,-7.5,0.2,-0.1,4.8,9.7,7.3,6.8,10.0,12.33,3.8,10.73,2,0,0,0,208.0,99.8,108.3,8.5,59,0.3,-5.2,13,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,53,51,2,14,12,49,,9,22,4,5,18,1031348,45,4,10,63,0,,False,8,41,50,14,24,61,3,12442,30043401,201,3004340
15.99, Adreian Payne,PF,MIN,SAN,  ,3500,12.25,1.1,5.8,-8.5,-0.1,-0.1,3.8,6.5,6.2,12.5,15.6,17.77,-2.6,7.35,4,0,0,0,195.5,92.3,103.3,11.0,16,-1.5,-0.9,38,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,43,47,0,57,10,48,,9,54,3,3,47,1031304,15,2,32,63,0,,False,10,40,50,27,39,33,3,12551,30043202,201,3004320
15.87, Justin Anderson,SF,DAL,@BKN,2A,3500,12.25,1.0,5.7,-8.9,1.0,-0.2,3.4,7.0,2.7,5.3,,17.0,-0.4,,1,0,0,-200,199.0,101.0,98.0,-3.5,66,0.0,-7.1,7,1,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,78,47,1,6,5,13,,8,6,2,2,10,1031197,85,2,6,63,0,,False,0,0,100,7,15,76,3,12051,30042901,201,3004290
15.45, Tyler Hansbrough,PF,CHR,BOS,  ,3500,12.25,0.7,3.6,-9.8,0.9,-0.5,2.5,5.7,6.1,9.6,,12.84,2.8,,0,0,0,0,204.5,103.3,101.3,-2.0,77,1.0,-2.9,23,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,75,47,0,39,9,63,,5,0,1,2,25,1031068,55,1,19,63,0,,False,11,22,66,19,34,46,3,12236,30042402,201,3004240
15.35, Matt Bonner,C,SAN,@MIN,  ,3500,12.25,0.3,1.9,-11.2,1.0,-0.1,1.1,4.5,6.8,5.9,,11.74,2.6,,1,0,0,0,195.5,103.3,92.3,-11.0,77,-1.0,-6.4,9,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,78,47,0,14,8,57,,9,6,1,1,13,1031294,85,0,7,63,0,,False,25,12,62,10,24,64,3,12643,30043201,201,3004320
15.33, Chris Copeland,SF,MIL,PHI,  ,3500,12.25,1.3,6.9,-7.7,0.5,-0.2,4.6,9.4,1.6,6.3,,21.14,3.5,,0,0,0,-300,196.0,103.5,92.5,-11.0,78,1.5,-6.3,9,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,62,47,2,9,5,31,,8,0,4,4,15,1031274,75,3,8,63,0,,False,0,0,100,12,19,67,3,12423,30043102,201,3004310
15.11, Seth Curry,SG,SAC,@IND,  ,3500,12.25,1.0,5.5,-8.7,0.6,-0.2,3.6,7.4,6.9,6.3,,17.67,-2.3,,0,0,0,0,215.0,104.3,110.8,7.0,81,0.3,-5.9,10,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,65,47,1,54,7,13,,8,0,2,3,8,1031118,20,2,8,63,0,,False,0,57,42,0,38,61,3,12505,30042601,201,3004260
15.1, Luke Babbitt,SF,NO,POR,  ,3500,12.25,1.1,6.5,-8.4,0.4,-0.1,3.9,7.9,8.5,9.2,11.6,12.45,-1.8,7.45,0,0,0,0,203.0,105.3,97.8,-7.5,84,0.3,-3.3,20,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,59,47,1,47,2,46,,9,0,3,3,30,1031334,51,3,17,63,0,,False,0,50,50,21,36,41,3,12288,30043302,201,3004330
15.05, Kyle Singler,SF,OKC,@LAL,  ,3500,12.25,1.1,6.7,-8.6,0.3,-0.2,3.7,7.6,3.9,9.7,12.6,12.92,0.1,0.26,0,0,0,0,207.0,110.3,96.8,-13.5,95,0.3,-2.8,23,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,56,47,1,80,7,67,,8,0,3,3,28,1031405,85,2,19,63,0,,False,0,28,71,20,46,32,3,12348,30043601,201,3004360
15.04, Rashad Vaughn,SG,MIL,PHI,  ,3500,12.25,1.0,7.2,-8.9,0.8,-0.2,3.4,6.2,4.9,4.9,15.0,14.57,3.5,3.98,0,0,0,-300,196.0,103.5,92.5,-11.0,78,1.5,-7.4,6,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,72,47,0,18,11,19,,8,0,2,2,8,1031266,75,2,5,63,0,,False,0,27,72,0,26,73,3,12077,30043102,201,3004310
14.66, Kevin Seraphin,PF,NY,@CLE,  ,3500,12.25,1.4,6.8,-7.5,-1.2,-0.7,4.8,10.3,12.2,12.0,22.2,19.11,-1.3,11.56,4,0,0,-200,195.5,92.0,103.5,12.5,15,-0.8,-0.5,40,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,14,51,2,62,11,80,,4,54,4,5,75,1031082,37,4,29,63,0,,False,27,45,27,35,40,25,3,12289,30042501,201,3004250
14.66, Glenn Robinson,SF,IND,SAC,  ,3500,12.25,0.3,1.8,-11.2,0.8,-0.1,1.1,2.1,4.5,7.1,14.7,15.23,2.3,16.28,0,0,0,0,215.0,110.8,104.3,-7.0,96,0.3,-5.2,12,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,72,47,0,20,5,33,,9,0,1,1,19,1031134,80,0,11,63,0,,False,0,20,80,15,27,57,3,12537,30042602,201,3004260
14.62, Vince Carter,SF,MEM,@WAS,2A,3500,12.25,1.0,4.9,-8.7,0.2,-0.2,3.6,7.4,10.6,11.1,15.0,20.75,4.1,9.35,0,0,0,0,201.5,101.8,100.3,-1.5,70,1.3,-1.3,34,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,53,47,1,65,9,63,,8,0,2,3,44,1031164,55,2,25,63,0,,False,22,44,33,26,41,31,3,12119,30042801,201,3004280
14.42, Robert Sacre,C,LAL,OKC,2H,3500,12.25,0.4,2.1,-10.9,-0.5,-0.3,1.4,3.7,10.2,12.0,,12.63,-0.1,,4,0,0,0,207.0,96.8,110.3,13.5,40,-0.2,-1.0,37,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,30,56,0,95,8,49,,6,54,1,1,24,1031419,15,0,29,63,0,,False,0,87,12,18,57,24,3,12418,30043602,201,3004360
14.15, Joe Ingles,SF,UTA,@GS,  ,3500,12.25,1.1,6.6,-8.6,-0.3,-0.2,3.7,7.6,6.8,12.3,13.2,12.42,8.4,10.76,2,0,0,0,208.5,97.5,111.5,14.0,45,0.5,-1.0,37,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,37,47,1,65,10,72,,8,22,3,3,41,1031380,23,2,31,63,0,,False,10,30,60,25,41,33,3,12589,30043501,201,3004350
14.05, James Jones,SF,CLE,NY,  ,3500,12.25,1.5,9.4,-7.1,-0.5,-0.2,5.2,10.6,10.2,8.5,16.5,15.28,1.3,10.81,1,0,0,0,195.5,103.5,92.0,-12.5,78,-0.8,-3.1,22,3,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,30,51,2,51,7,66,,8,6,5,5,30,1031102,63,4,15,63,0,,False,14,71,14,21,37,40,3,12645,30042502,201,3004250
13.74, Rasual Butler,SF,SAN,@MIN,  ,3500,12.25,0.5,3.1,-10.4,0.2,-0.1,1.9,3.9,7.9,10.9,13.0,16.31,2.6,12.12,0,0,0,0,195.5,103.3,92.3,-11.0,77,-1.0,-1.9,29,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,53,47,0,75,7,67,,9,0,1,1,41,1031291,85,1,24,63,0,,False,14,42,42,25,44,29,3,12620,30043201,201,3004320
13.72, Markel Brown,SG,BKN,DAL,  ,3500,12.25,0.7,3.9,-10.0,0.2,-0.1,2.3,4.7,7.5,10.8,15.1,,0.4,5.48,1,0,,0,199.0,98.0,101.0,3.5,48,0.5,-1.9,29,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,53,51,0,39,7,49,,9,6,1,1,37,1031220,15,1,23,50,0,,False,0,42,57,24,34,40,3,12523,30042902,201,3004290
13.13, Chris Johnson,SG,UTA,@GS,  ,3500,12.25,0.3,2.0,-11.1,0.1,-0.1,1.2,2.5,4.2,4.4,,15.2,8.4,,2,0,0,0,208.5,97.5,111.5,14.0,45,0.5,-7.8,5,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,50,47,0,17,5,12,,9,22,1,1,8,1031375,23,0,4,63,0,,False,0,20,80,0,25,75,3,12433,30043501,201,3004350
12.9, Nemanja Bjelica,SF,MIN,SAN,  ,3500,12.25,1.0,4.5,-8.9,-2.5,-0.1,3.4,10.3,8.7,13.9,11.9,13.98,-2.6,10.08,4,0,,0,195.5,92.3,103.3,11.0,16,-1.5,0.0,46,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,3,61,2,39,11,23,,9,54,2,2,72,1031300,15,2,37,50,0,,False,18,45,36,34,34,30,3,12302,30043202,201,3004320
12.01, Lou Amundson,PF,NY,@CLE,  ,3500,12.25,0.9,5.0,-9.0,-1.2,-0.6,3.3,7.2,7.0,14.7,,10.5,-1.3,,3,0,0,0,195.5,92.0,103.5,12.5,15,-0.8,0.8,58,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,14,47,1,27,5,56,,5,39,2,2,75,1031079,37,2,41,63,0,,False,20,0,80,35,30,33,3,12153,30042501,201,3004250
11.86, Donald Sloan,PG,BKN,DAL,  ,3500,12.25,1.0,5.0,-8.8,-0.5,-0.8,3.5,7.8,8.0,10.2,,17.88,0.4,,1,0,0,0,199.0,98.0,101.0,3.5,48,0.5,-4.2,16,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,30,51,1,17,8,36,,3,6,2,3,25,1031215,15,2,21,63,0,,False,37,12,50,19,25,55,3,12309,30042902,201,3004290
10.88, Damjan Rudez,SF,MIN,SAN,  ,3500,12.25,0.8,6.7,-9.6,-2.5,-0.2,2.7,5.6,7.3,7.1,,12.85,-2.6,,4,0,0,0,195.5,92.3,103.3,11.0,16,-1.5,-5.3,12,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,3,47,0,69,5,47,,8,54,2,2,13,1031306,15,1,11,63,0,,False,0,60,40,10,42,46,3,12579,30043202,201,3004320
10.09, Jason Thompson,PF,GS,UTA,  ,3500,12.25,0.8,4.1,-9.4,-1.4,-0.5,2.9,6.3,4.5,14.5,,13.7,-8.4,,1,0,-200,-1300,208.5,111.5,97.5,-14.0,97,0.5,-0.1,46,5,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,10,47,0,18,8,67,,5,6,2,2,64,1031384,77,1,40,75,0,,False,0,12,87,32,26,40,3,12195,30043502,201,3004350
9.28, James Michael McAdoo,PF,GS,UTA,  ,3500,12.25,1.1,4.1,-8.4,-1.4,-0.6,3.9,8.4,5.5,7.4,,21.04,-8.4,,0,0,,0,208.5,111.5,97.5,-14.0,97,0.5,-4.2,16,5,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,10,47,1,17,5,27,,5,0,3,3,18,1031393,77,3,12,50,0,,False,0,40,60,14,25,59,3,12557,30043502,201,3004350
